words,title,release_date,Expired_Date,Clinical_Trials,url
[],"Notice of Special Interest: Optimizing Precision Treatment of Gynecologic, Reproductive and Obstetrical Outcomes in Adolescents and Adults with PCOS and Associated Comorbid Conditions  (Clinical Trial Optional)",9/1/2020,9/8/2023,Optional,https://grants.nih.gov/grants/guide/rfa-files/NOT-HD-20-026.html
[],Notice of Special Interest (NOSI)  Research on Rehabilitation Needs Associated with the COVID-19 Pandemic,9/29/2020,5/8/2023,Optional,https://grants.nih.gov/grants/guide/rfa-files/NOT-HD-20-031.html
[],Notice of Special Interest (NOSI): Biophysical and Biomechanical Aspects of Embryonic Development (R21),1/15/2021,11/17/2022,Not_Allowed,https://grants.nih.gov/grants/guide/rfa-files/NOT-HD-21-004.html
[],"Notice of Special Interest: Development of Statistical, Population Genetics and Computational Methods Related to Polygenic Prediction of Health and Disease in Diverse Populations",1/13/2020,10/5/2023,Optional,https://grants.nih.gov/grants/guide/rfa-files/NOT-HG-20-010.html
[],Notice of Special Interest: Genomic Data Repositories (PAR-20-089) and Knowledgebases  (PAR-20-097),2/6/2020,5/26/2023,Not_Allowed,https://grants.nih.gov/grants/guide/rfa-files/NOT-HG-20-017.html
[],Notice of Special Interest (NOSI): High-throughput Molecular and Cellular Phenotyping,12/3/2020,1/10/2024,Not_Allowed,https://grants.nih.gov/grants/guide/rfa-files/NOT-HG-21-004.html
[],"Notice of Special Interest (NOSI): Clarification of the Objectives and Program Elements in NHGRI Applications Submitted in Response to the ""Ruth L. Kirschstein NRSA Institutional Research Training Grants (Parent T32)""",9/29/2020,5/26/2023,Not_Allowed,https://grants.nih.gov/grants/guide/rfa-files/NOT-HG-21-010.html
[],Notice of Special Interest (NOSI): Advancing Genomic Technology Development for Research and Clinical Application,12/4/2020,1/10/2024,Not_Allowed,https://grants.nih.gov/grants/guide/rfa-files/NOT-HG-21-018.html
[],RESCINDED - Notice of Special Interest (NOSI): Integrative Omics Analysis of NHLBI TOPMed Data (Parent R01 Clinical Trial Not Allowed),2/13/2019,1/8/2022,Not_Allowed,https://grants.nih.gov/grants/guide/rfa-files/NOT-HL-19-676.html
[],"Notice of Special Interest:  SEARCH: Stimulating ExplorAtory Research on HIV/AIDS Contribution to Heart, Lung, Blood and Sleep Comorbidities (R01 - Clinical Trial Not Allowed)",3/14/2019,1/8/2022,Not_Allowed,https://grants.nih.gov/grants/guide/rfa-files/NOT-HL-19-677.html
[],"Notice of Special Interest (NOSI): Bold New Bioengineering Research for Heart, Lung, Blood and Sleep Disorders and Diseases",3/14/2019,1/8/2022,Not_Allowed,https://grants.nih.gov/grants/guide/rfa-files/NOT-HL-19-678.html
[],Notice of Special Interest (NOSI): Leveraging existing HIV observational cohorts to study HIV-associated HLBS disorders,6/3/2019,1/8/2022,Not_Allowed,https://grants.nih.gov/grants/guide/rfa-files/NOT-HL-19-705.html
[],Notice of Special Interest (NOSI): Epidemiologic Studies to Characterize Cardiovascular Health and its Predictors and Trajectories in Diverse Groups of Children,10/9/2019,9/8/2022,Not_Allowed,https://grants.nih.gov/grants/guide/rfa-files/NOT-HL-19-711.html
[],Notice of Special Interest (NOSI): IDEA2Health:  Innovative Data Evaluation and Analysis to Health (Parent R01 Clinical Trial Not Allowed),8/15/2019,1/8/2022,Not_Allowed,https://grants.nih.gov/grants/guide/rfa-files/NOT-HL-19-712.html
[],"Notice of Special Interest (NOSI): Development of Functional Assay Sites to Evaluate Candidate -Omics Variants Associated with Heart, Lung, Blood, or Sleep Disease",12/16/2019,1/8/2022,Not_Allowed,https://grants.nih.gov/grants/guide/rfa-files/NOT-HL-19-731.html
[],"Notice of Special Interest (NOSI): Palliative Care in Heart, Lung, Blood, and Sleep Diseases",9/9/2020,7/6/2023,Optional,https://grants.nih.gov/grants/guide/rfa-files/NOT-HL-20-737.html
[],"Notice of Special Interest (NOSI): Heart, lung, blood and sleep focused ancillary studies to large ongoing clinical trials",4/29/2020,5/8/2022,Optional,https://grants.nih.gov/grants/guide/rfa-files/NOT-HL-20-755.html
[],Notice of Special Interest (NOSI): Pulmonary Complications of Hematopoietic Stem Cell Transplantation in Childhood,4/27/2020,10/8/2022,Not_Allowed,https://grants.nih.gov/grants/guide/rfa-files/NOT-HL-20-761.html
[],Notice of Special Interest (NOSI): Understanding Sudden Death in the Young Through Research,6/29/2020,1/8/2023,Not_Allowed,https://grants.nih.gov/grants/guide/rfa-files/NOT-HL-20-787.html
[],Notice of Special Interest (NOSI): Stimulating Intervention Research to Reduce Cardiopulmonary Impacts of Particulate Matter in Air Pollution among High-Risk Populations,7/16/2020,9/8/2025,Optional,https://grants.nih.gov/grants/guide/rfa-files/NOT-HL-20-788.html
[],Notice of Special Interest: Competitive Supplements for Implementation Science Research as Part of NHLBI-funded Phased Awards (R61/R33 and UG3/UH3),10/27/2020,11/24/2022,Optional,https://grants.nih.gov/grants/guide/rfa-files/NOT-HL-20-795.html
[],Notice of Special Interest (NOSI): The Influence of Host Resilience on Heterogeneity of Acute Respiratory Distress Syndrome/Acute Lung Injury (ARDS/ALI),9/15/2020,7/6/2024,Optional,https://grants.nih.gov/grants/guide/rfa-files/NOT-HL-20-814.html
[],"Notice of Special Interest (NOSI): Use of Predictive Analytics to Accelerate Late-Stage Implementation Research to Address Heart, Lung, Blood, and Sleep Disorders",10/26/2020,1/8/2024,Optional,https://grants.nih.gov/grants/guide/rfa-files/NOT-HL-20-815.html
[],RESCINDED - Notice of Special Interest (NOSI): Integrative Omics Analysis of NHLBI TOPMed Data (Parent R01 Clinical Trial Not Allowed),11/17/2020,5/8/2023,Not_Allowed,https://grants.nih.gov/grants/guide/rfa-files/NOT-HL-20-823.html
[],Notice of Special Interest in Research on the Health of Sexual and Gender Minority (SGM) Populations,3/13/2019,5/8/2023,,https://grants.nih.gov/grants/guide/rfa-files/NOT-MD-19-001.html
[],Notice of Special Interest (NOSI): Simulation Modeling and Systems Science to Address Health Disparities,8/13/2020,5/8/2023,Not_Allowed,https://grants.nih.gov/grants/guide/rfa-files/NOT-MD-20-025.html
[],"Notice of Special Interest (NOSI): Research to Address Vaccine Hesitancy, Uptake, and Implementation among Populations that Experience Health Disparities",12/17/2020,1/8/2022,Optional,https://grants.nih.gov/grants/guide/rfa-files/NOT-MD-21-008.html
[],Notice of Special Interest to Highlight High Priority Research Opportunities on Suicide Prevention Crisis Services,4/23/2019,1/8/2022,Optional,https://grants.nih.gov/grants/guide/rfa-files/NOT-MH-19-025.html
[],Notice of Special Interest in High Priority Research Areas for Sex and Gender Influences on the Adolescent Brain and the Mental Health of Girls and Young Women (Ages 12-24),9/9/2019,5/18/2022,Optional,https://grants.nih.gov/grants/guide/rfa-files/NOT-MH-19-039.html
[],"Notice of Special Interest: NIMHs Interest in Early Stage Clinical and/or Mechanistic Trials in Posttraumatic Psychopathology, Directed at Testing FAAH Inhibitors",10/17/2019,1/8/2022,Optional,https://grants.nih.gov/grants/guide/rfa-files/NOT-MH-19-055.html
[],Notice of Special Interest (NOSI): Mental Health Comorbidities in HIV Prevention and Treatment,3/30/2020,5/8/2023,Optional,https://grants.nih.gov/grants/guide/rfa-files/NOT-MH-20-013.html
[],Notice of Special Interest (NOSI): Strengthening the HIV Prevention Continuum,3/27/2020,5/8/2023,Optional,https://grants.nih.gov/grants/guide/rfa-files/NOT-MH-20-019.html
[],Notice of Special Interest: Stigma or Other Social Determinants of Health (SDOH) in HIV Prevention and Treatment,3/30/2020,5/8/2023,Optional,https://grants.nih.gov/grants/guide/rfa-files/NOT-MH-20-020.html
[],Notice of Special Interest (NOSI): Strengthening the HIV Care Continuum,3/30/2020,5/8/2023,Optional,https://grants.nih.gov/grants/guide/rfa-files/NOT-MH-20-023.html
[],Notice of Special Interest (NOSI): Implementation Science to Advance the United States HIV Prevention and Treatment Goals and the Global HIV Prevention and Treatment Targets,3/30/2020,5/8/2023,Optional,https://grants.nih.gov/grants/guide/rfa-files/NOT-MH-20-024.html
[],Notice of Special Interest to Highlight High Priority Opportunities for Intervention Development Research in Geriatric Mental Health,3/19/2020,9/8/2023,Optional,https://grants.nih.gov/grants/guide/rfa-files/NOT-MH-20-027.html
[],Notice of Special Interest to Highlight Research Priorities for Risk Algorithms Applications in Healthcare Settings to Improve Suicide Prevention,2/14/2020,1/8/2022,Optional,https://grants.nih.gov/grants/guide/rfa-files/NOT-MH-20-031.html
[],Notice of Special Interest: Developmentally Tailored HIV Prevention and Care Research for Adolescents and Young Adults,4/1/2020,5/8/2023,Optional,https://grants.nih.gov/grants/guide/rfa-files/NOT-MH-20-035.html
[],RESCINDED - Notice of Special Interest (NOSI):  NIMH Administrative Supplement Program to Enable Continuity of Research Experiences of MD/PhDs during Clinical Training (Admin Supp Clinical Trial Optional),4/14/2020,4/2/2023,Optional,https://grants.nih.gov/grants/guide/rfa-files/NOT-MH-20-040.html
[],Notice of Special Interest (NOSI): Supporting Research Education in High-Priority Intervention and Services Research Areas for Mentoring Networks for Mental Health Research Education and Short Courses for Mental Health Related Research,4/8/2020,5/26/2022,Not_Allowed,https://grants.nih.gov/grants/guide/rfa-files/NOT-MH-20-041.html
[],Notice of Special Interest (NOSI): Chimerism in Marmosets and other New World Primates,6/3/2020,1/8/2022,Not_Allowed,https://grants.nih.gov/grants/guide/rfa-files/NOT-MH-20-048.html
[],Notice of Special Interest (NOSI) in Research on Risk and Prevention of Black Youth Suicide,6/15/2020,7/31/2022,Optional,https://grants.nih.gov/grants/guide/rfa-files/NOT-MH-20-055.html
[],Notice of Special Interest (NOSI) regarding the Use of Human Connectome Data for Secondary Analysis,12/18/2020,5/8/2024,Optional,https://grants.nih.gov/grants/guide/rfa-files/NOT-MH-21-075.html
[],Notice of Special Interest (NOSI): Adopting Techniques and Tools Developed from the BRAIN Initiative Toward NIMH Strategic Research Priorities,12/28/2020,5/8/2023,Optional,https://grants.nih.gov/grants/guide/rfa-files/NOT-MH-21-115.html
[],Notice of Special Interest: Administrative Supplements for COVID-19 Impacted NIMH Research,12/23/2020,6/2/2023,Optional,https://grants.nih.gov/grants/guide/rfa-files/NOT-MH-21-120.html
[],Notice of Special Interest (NOSI) regarding the Use of Human Connectome Data for Secondary Analysis,12/23/2020,5/8/2024,Optional,https://grants.nih.gov/grants/guide/rfa-files/NOT-MH-21-175.html
[],Notice of Special Interest (NOSI): Research in the Emergency Setting,9/8/2020,9/8/2022,Optional,https://grants.nih.gov/grants/guide/rfa-files/NOT-NS-20-005.html
[],Notice of Special Interest: Administrative Supplements for the U.S.-Japan Brain Research Cooperative Program (BRCP) - U.S. Entity (Admin Supp),5/7/2020,9/8/2022,Optional,https://grants.nih.gov/grants/guide/rfa-files/NOT-NS-20-024.html
[],"Notice of Special Interest: Administrative Supplement for the NINDS Research Education Program for Residents and Fellows in Neurology, Neurosurgery, Neuropathology,  Neuroradiology and Emergency Medicine (Admin Supp)",9/11/2020,10/30/2022,Optional,https://grants.nih.gov/grants/guide/rfa-files/NOT-NS-20-038.html
[],Notice of Special Interest to Encourage Eligible NIH HEAL Initiative Awardees to Apply for PA-20-222: Research Supplements to Promote Diversity in Health-Related Research (Admin Supp - Clinical Trial Not Allowed),10/19/2020,5/16/2024,Not_Allowed,https://grants.nih.gov/grants/guide/rfa-files/NOT-NS-20-107.html
[],Notice of Special Interest (NOSI): Availability of Administrative Supplements for BRAIN Initiative Awardees to Support Resource Dissemination,2/9/2021,3/1/2022,Optional,https://grants.nih.gov/grants/guide/rfa-files/NOT-NS-21-014.html
[],Notice of Special Interest: Development of Cryogenic or Other Long-term Preservation and Revival Methods for Drosophila and Zebrafish Genetic Stocks,3/14/2019,1/8/2022,Not_Allowed,https://grants.nih.gov/grants/guide/rfa-files/NOT-OD-19-089.html
[],Notice of Special Interest (NOSI): Development of Animal Models of Down Syndrome and Related Biological Materials as Part of the INCLUDE (INvestigation of Co-occurring conditions across the Lifespan to Understand Down syndromE) Project,12/18/2019,9/9/2022,Not_Allowed,https://grants.nih.gov/grants/guide/rfa-files/NOT-OD-20-017.html
[],Notice of Special Interest (NOSI): Ruth L. Kirschstein National Research Service Award (NRSA) Fellowship Awards to Support Training in Research Related to Down Syndrome as Part of the INCLUDE Project,12/6/2019,1/8/2022,Not_Allowed,https://grants.nih.gov/grants/guide/rfa-files/NOT-OD-20-020.html
[],Notice of Special Interest (NOSI): Mentored Career Development Awards to Foster the Careers of Investigators Pursuing Research Related to Down syndrome as Part of the INCLUDE Project,12/6/2019,1/8/2022,Optional,https://grants.nih.gov/grants/guide/rfa-files/NOT-OD-20-021.html
[],Notice of Special Interest (NOSI): Competitive Supplements/Revisions (R01) Available for INCLUDE (Investigation of Co-occurring Conditions across the Lifespan to Understand Down syndromE) Project (Competitive Supplement/Revision Clinical Trial Optional),12/18/2019,9/8/2022,Optional,https://grants.nih.gov/grants/guide/rfa-files/NOT-OD-20-023.html
[],Notice of Special Interest (NOSI):  Availability of Administrative Supplements for the INCLUDE (INvestigation of Co-occurring conditions across the Lifespan to Understand Down syndromE) Project,12/18/2019,3/24/2022,Optional,https://grants.nih.gov/grants/guide/rfa-files/NOT-OD-20-024.html
[],Notice of Special Interest (NOSI): NIH Research Project Grants on Down Syndrome (R01) for the INCLUDE (INvestigation of Co-occurring conditions across the Lifespan to Understand Down syndromE) Project,12/18/2019,1/8/2022,Optional,https://grants.nih.gov/grants/guide/rfa-files/NOT-OD-20-025.html
[],Notice of Special Interest:  Administrative Supplements to Promote Research Continuity and Retention of NIH Mentored Career Development (K) Award Recipients and Scholars,1/2/2020,3/6/2023,Optional,https://grants.nih.gov/grants/guide/rfa-files/NOT-OD-20-054.html
[],Notice of Special Interest (NOSI): Administrative Supplement for Continuity of Biomedical and Behavioral Research Among First-Time Recipients of NIH Research Project Grant Awards,1/17/2020,3/6/2023,Optional,https://grants.nih.gov/grants/guide/rfa-files/NOT-OD-20-055.html
[],Notice of Special Interest (NOSI): Research to Improve the Interpretation of Patient-Reported Outcomes at the Individual Patient Level for Use in Clinical Practice,3/24/2020,1/8/2022,Not_Allowed,https://grants.nih.gov/grants/guide/rfa-files/NOT-OD-20-079.html
[],Notice of Special Interest: Non-Viral Technologies for in vivo Delivery of Genome Editors (R43/R44 Clinical Trial Not Allowed),3/26/2020,1/6/2022,Not_Allowed,https://grants.nih.gov/grants/guide/rfa-files/NOT-OD-20-084.html
[],Notice of Special Interest: Non-Viral Technologies for in vivo Delivery of Genome Editors (R41/R42 Clinical Trial Not Allowed),3/26/2020,1/6/2022,Not_Allowed,https://grants.nih.gov/grants/guide/rfa-files/NOT-OD-20-085.html
[],Notice of Special Interest (NOSI): Development and Preliminary Testing of Health-related Behavioral Interventions,5/19/2020,9/26/2022,Optional,https://grants.nih.gov/grants/guide/rfa-files/NOT-OD-20-106.html
[],Notice of Special Interest (NOSI): Administrative Supplements to NCATS CTSA Program KL2 Institutional Career Development Awards as part of the INCLUDE (Investigation of Co-occurring Conditions across the Lifespan to Understand Down syndrome) Project,9/25/2020,11/2/2022,Optional,https://grants.nih.gov/grants/guide/rfa-files/NOT-OD-21-001.html
[],NOSI: Academy of Finland (AKA)  National Institutes of Health (NIH) Partnership Program,11/13/2020,1/8/2024,Optional,https://grants.nih.gov/grants/guide/rfa-files/NOT-OD-21-021.html
[],Notice of Special Interest (NOSI): Availability of Administrative Supplements for the Rare Disease Clinical Research Network (RDCRN),2/28/2020,4/4/2022,Optional,https://grants.nih.gov/grants/guide/rfa-files/NOT-TR-20-006.html
[],Notice of Special Interest: Research through NCATS Clinical and Translational Science Award (CTSA) Program: Collaborative Innovation Awards (U01 and R21),2/18/2020,11/11/2021,Optional,https://grants.nih.gov/grants/guide/rfa-files/NOT-TR-20-007.html
